ENSG,Gene,Uniprot,Nucleus,Nucleoplasm,Nuclear.bodies,Nuclear.speckles,Nuclear.membrane,Nucleoli,Nucleoli..Fibrillar.center.,Cytosol,Cytoplasmic.bodies,Rods.and.Rings,Lipid.droplets,Aggresome,Mitochondria,Microtubules,Microtubule.ends,Microtubule.organizing.center,Centrosome,Mitotic.spindle,Cytokinetic.bridge,Midbody,Midbody.ring,Intermediate.filaments,Actin.filaments,Focal.Adhesions,Endoplasmic.reticulum,Golgi.apparatus,Vesicles,Plasma.membrane,Cell.Junctions,Reliability,IF.location.score,IF.main.protein.location,IF.additional.protein.location,HyperLOPIT.location
ENSG00000175806,MSRA,Q9UJ68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,unknown
ENSG00000198736,MSRB1,Q9NZV6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000182979,MTA1,Q13330,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Supported",Nucleoplasm,Cytosol,NUCLEUS
ENSG00000149480,MTA2,O94776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000147649,MTDH,Q86UE4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated","Endoplasmic reticulum",,unknown
ENSG00000188786,MTF1,Q14872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000143033,MTF2,Q9Y483,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Supported",Nucleoplasm,,unknown
ENSG00000100714,MTHFD1,P11586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,"RIBOSOME 60S"
ENSG00000085760,MTIF2,P46199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000129422,MTUS1,Q9ULD2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Supported;Microtubules: Validated",Nucleoli;Microtubules,,
ENSG00000185499,MUC1,P15941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Validated,"Vesicles: Validated;Plasma membrane: Validated","Vesicles;Plasma membrane",,
ENSG00000117983,MUC5B,Q9HC84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,
ENSG00000013364,MVP,Q14764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000101057,MYBL2,P10244,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,
ENSG00000136997,MYC,P01106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000133026,MYH10,P35580,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Validated,"Actin filaments: Validated;Cytosol: Validated;Mitochondria: Validated","Actin filaments",Cytosol;Mitochondria,unknown
ENSG00000278259,MYO19,Q96H55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000128641,MYO1B,O43795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Validated","Plasma membrane",,unknown
ENSG00000197879,MYO1C,O00159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Nuclear bodies: Supported;Plasma membrane: Validated","Nuclear bodies;Plasma membrane",,unknown
ENSG00000102030,NAA10,P41227,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated;Cytosol: Validated",Cytosol,Nucleoli,unknown
ENSG00000164134,NAA15,Q9BXJ9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000172766,NAA16,Q6N069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000139579,NABP2,Q9BQ15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000160877,NACC1,Q96RE7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000172890,NADSYN1,Q6IA69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000145414,NAF1,Q96HR8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Cytosol: Supported",Nucleus,Cytosol,
ENSG00000186462,NAP1L2,Q9ULW6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Validated,"Vesicles: Approved;Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",Vesicles,
ENSG00000161048,NAPEPLD,Q6IQ20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000134440,NARS,O43776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000132780,NASP,P49321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000135372,NAT10,Q9H0A0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated;Midbody: Supported",Nucleoli,Midbody,NUCLEUS
ENSG00000149294,NCAM1,P13591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Plasma membrane",Cytosol,PM
ENSG00000025770,NCAPH2,Q6IBW4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytokinetic bridge: Supported",Nucleoplasm,"Cytokinetic bridge",unknown
ENSG00000114503,NCBP2,P52298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000116701,NCF2,P19878,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Supported;Cytosol: Validated",Nucleoli;Cytosol,,
ENSG00000158092,NCK1,P16333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Validated;Plasma membrane: Validated","Cytosol;Plasma membrane",,unknown
ENSG00000213672,NCKIPSD,Q9NZQ3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Cytosol: Approved;Plasma membrane: Validated","Plasma membrane",Cytosol,
ENSG00000115053,NCL,P19338,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Supported;Nucleoli: Validated",Nucleus;Nucleoli,,unknown
ENSG00000084676,NCOA1,Q15788,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated;Plasma membrane: Validated",Nucleoplasm,"Cytosol;Plasma membrane",
ENSG00000141027,NCOR1,O75376,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,
ENSG00000107130,NCS1,P62166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Plasma membrane: Validated","Plasma membrane",,
ENSG00000102471,NDFIP2,Q9NV92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,
ENSG00000186010,NDUFA13,Q9P0J0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000119421,NDUFA8,P51970,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000137806,NDUFAF1,Q9Y375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,MITOCHONDRIA
ENSG00000164182,NDUFAF2,Q8N183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000147123,NDUFB11,Q9NX14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,
ENSG00000165264,NDUFB6,O95139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000158864,NDUFS2,O75306,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Mitochondria: Validated",Mitochondria,Nucleoplasm,MITOCHONDRIA
ENSG00000160194,NDUFV3,P56181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000109674,NEIL3,Q8TAT5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000185049,NELFA,Q9H3P2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Validated;Cytosol: Uncertain","Nucleoplasm;Nuclear bodies",Cytosol,unknown
ENSG00000188986,NELFB,Q8WX92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000204356,NELFE,P18615,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear bodies: Validated",Nucleoplasm,"Nuclear bodies",NUCLEUS
ENSG00000117691,NENF,Q9UMX5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,unknown
ENSG00000132688,NES,P48681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Validated,"Intermediate filaments: Validated","Intermediate filaments",,NUCLEUS
ENSG00000186575,NF2,P35240,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Nucleus: Validated;Cytosol: Validated;Plasma membrane: Validated","Plasma membrane",Nucleus;Cytosol,unknown
ENSG00000162599,NFIA,Q12857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000141905,NFIC,P08651,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli (Fibrillar center): Supported",Nucleus,"Nucleoli (Fibrillar center)",NUCLEUS
ENSG00000100906,NFKBIA,P25963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,
ENSG00000170322,NFRKB,Q6P4R8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000086102,NFX1,Q12986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Cytosol: Supported",Nucleus;Cytosol,,unknown
ENSG00000155438,NIFK,Q9BYG3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000100503,NIN,Q8N4C6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Approved;Nucleoli: Supported;Centrosome: Validated",Nucleoli;Centrosome,Nucleus,NUCLEUS
ENSG00000239672,NME1,P15531,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Supported;Cytosol: Validated",Cytosol,Nucleoplasm,
ENSG00000153406,NMRAL1,Q9HBL8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,
ENSG00000112992,NNT,Q13423,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000188976,NOC2L,Q9Y3T9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000173145,NOC3L,Q8WTT2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Supported;Nucleoli: Validated",Nucleoli,Nucleus,NUCLEUS
ENSG00000130935,NOL11,Q9H8H0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000197183,NOL4L,Q96MY1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000165271,NOL6,Q9H6R4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated;Mitochondria: Validated",Nucleus;Nucleoli,Mitochondria,NUCLEUS
ENSG00000225921,NOL7,Q9UMY1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Uncertain;Nucleoli: Validated;Mitochondria: Uncertain",Nucleoli,Nucleus;Mitochondria,NUCLEUS
ENSG00000166197,NOLC1,Q14978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000146909,NOM1,Q5C9Z4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000147140,NONO,Q15233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000087269,NOP14,P78316,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus;Nucleoli,,NUCLEUS
ENSG00000048162,NOP16,Q9Y3C1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,NUCLEUS
ENSG00000101361,NOP56,O00567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli (Fibrillar center): Validated","Nucleoli (Fibrillar center)",,NUCLEUS
ENSG00000055044,NOP58,Q9Y2X3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Supported;Nucleoli (Fibrillar center): Validated","Nucleoli (Fibrillar center)",Nucleus,NUCLEUS
ENSG00000142546,NOSIP,Q9Y314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,NUCLEUS
ENSG00000181163,NPM1,P06748,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Supported;Nucleoli: Validated",Nucleus;Nucleoli,,unknown
ENSG00000122585,NPY,P01303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,
ENSG00000181019,NQO1,P15559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000144852,NR1I2,O75469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000177463,NR2C2,P49116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,NUCLEUS
ENSG00000184162,NR2C2AP,Q86WQ0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000113580,NR3C1,P04150,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated;Mitochondria: Supported",Nucleoplasm;Cytosol,Mitochondria,NUCLEUS
ENSG00000137404,NRM,Q8IXM6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear membrane: Validated","Nuclear membrane",,unknown
ENSG00000147383,NSDHL,Q15738,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Validated,"Endoplasmic reticulum: Validated;Lipid droplets: Validated","Endoplasmic reticulum","Lipid droplets",ER
ENSG00000088833,NSFL1C,Q9UNZ2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated;Plasma membrane: Validated",Nucleoplasm;Cytosol,"Plasma membrane",unknown
ENSG00000107672,NSMCE4A,Q9NXX6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000130305,NSUN5,Q96P11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus;Nucleoli,,NUCLEUS
ENSG00000148335,NTMT1,Q9BV86,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Cytosol: Validated",Nucleoplasm,Cytosol,
ENSG00000013374,NUB1,Q9Y5A7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus;Nucleoli,,
ENSG00000070081,NUCB2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Golgi apparatus: Validated","Golgi apparatus",,
ENSG00000090273,NUDC,Q9Y266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000149761,NUDT22,Q9BRQ3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000083635,NUFIP1,Q9UHK0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated;Nucleoli: Validated",Nucleus,Nucleoli,
ENSG00000137497,NUMA1,Q14980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000124789,NUP153,P49790,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear membrane: Validated","Nuclear membrane",,NUCLEUS
ENSG00000113569,NUP155,O75694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nuclear membrane: Validated","Nuclear membrane",,NUCLEUS
ENSG00000093000,NUP50,Q9UKX7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated;Nuclear membrane: Validated",Nucleoplasm,"Nuclear membrane",unknown
ENSG00000136243,NUPL2,O15504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleus: Validated",Nucleus,,unknown
ENSG00000143748,NVL,O15381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoli: Validated",Nucleoli,,
ENSG00000145247,OCIAD2,Q56VL3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000105953,OGDH,Q02218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000114026,OGG1,O15527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,
ENSG00000138430,OLA1,Q9NTK5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,CYTOSOL
ENSG00000123240,OPTN,Q96CV9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000135336,ORC3,Q9UBD5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Nucleoplasm: Validated",Nucleoplasm,,unknown
ENSG00000110048,OSBP,P22059,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Validated,"Nucleus: Supported;Golgi apparatus: Validated;Cytosol: Validated","Golgi apparatus",Nucleus;Cytosol,unknown
ENSG00000021762,OSBPL5,Q9H0X9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Validated,"Vesicles: Validated",Vesicles,,ER
ENSG00000128694,OSGEPL1,Q9H4B0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000083720,OXCT1,P55809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Mitochondria: Validated",Mitochondria,,MITOCHONDRIA
ENSG00000172939,OXSR1,O95747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validated,"Cytosol: Validated",Cytosol,,unknown
ENSG00000072682,P4HA2,O15460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Validated,"Endoplasmic reticulum: Validated;Vesicles: Supported","Endoplasmic reticulum",Vesicles,
